Unnamed: 0,token,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score,rank,risk_type
68405,aa96f52b95b155e7,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
68603,ab0678f0341e5043,True,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,collision_only
68855,aba25bc110975425,True,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2,drivable_only
68885,abb6993b07555f8f,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
69002,abfbbe951b8d55d3,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
69333,acddb31b1f0c5cbd,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
69354,acec49ed64e8530a,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
69366,acf41b0de13e55af,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
69384,ad005e6ee893548a,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
69499,ad470e98bd83542d,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
69622,ad9301a5ad0150da,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
69634,ad9d7bb50f665633,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
69676,adb70ab30a2a54aa,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
69752,ade2d8b994665eff,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
69759,ade775b8413358d6,True,0.0,1.0,0.0,0.0,1.0,0.5,0.0,2,collision_only
69823,ae110c7d163c54a6,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0,2,drivable_only
69900,ae44bfee4b685f1c,True,0.5,1.0,0.5820953074575179,0.0,0.0,1.0,0.1212698557203162,2,collision_only
69910,ae48cc00e56d58ea,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
69992,ae7aec1b18255951,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
70022,ae8a8d91a0a651bd,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
70085,aeb2f34c58d85a97,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
70088,aeb54ecc09935177,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
70090,aeb8b623e5695e59,True,0.5,1.0,1.0,0.0,1.0,1.0,0.2916666666666667,2,collision_only
70155,aedc24e0532357f5,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
70205,aefda6e60f295c58,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
70302,af3d8115680c5981,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
70328,af553f8d0b1454ba,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
70493,afbdabacfc36547b,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
70610,b002bd926c935c43,True,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,drivable_only
70646,b01e64a5ff155c5a,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
70673,b02cfc4684ed58a1,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
70864,b0a7cf99da43564d,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
70895,b0b809aa26a259c0,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
70964,b0ebc0378ed558c4,True,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2,drivable_only
71014,b10a183e8b7c53ac,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
71106,b14e3b590d415758,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2,drivable_only
71114,b1537eef40bb58eb,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
71118,b154aa1883005a40,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
71291,b1c3d975e9aa5092,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
71410,b20fe596482452f1,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
71526,b25879f15acf5442,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
71530,b25bde4ed9545d13,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
71531,b25cfa1c48335c0f,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
71544,b265109ffbc0570c,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
71711,b2cf431bf86151dd,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
71729,b2d82ddcc1765164,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
71731,b2da2be8e27e5338,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
71879,b336eaee018c5bc7,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
71909,b345ee59be48506b,True,0.5,0.0,0.0,0.0,1.0,0.0,0.0,2,both
71994,b374a932fa5c5174,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
72002,b37892fd85cd584a,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
72252,b417028fd7a1578c,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
72521,b4a4afe5758e590f,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
72543,b4aedd4aaa5956d7,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
72568,b4c0ea3d8eb358ce,True,1.0,0.0,0.0,0.0,1.0,0.5,0.0,2,drivable_only
72672,b51319623e6d5db1,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
72780,b55c4d0148d751cb,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
72931,b5b8c9d2c18d5dd0,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
72958,b5c6392f35ac5503,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
73131,b63f2a68d4825bfa,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
73206,b671bff4f0885977,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
73346,b6cb760db3f05e3f,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
73348,b6ce1b2a9b8d5b93,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
73369,b6dd6c45d5215c8b,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
73392,b6ea8e598c99539b,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
73655,b782eb0afa42511f,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
73659,b7859b7b4c7a530e,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
73708,b7a22df3132c507d,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
73817,b7e320841c99526e,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
73924,b834f9b0bfd95385,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
74306,b91fa2c767c657c5,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
74346,b93a6ba66acb5ba4,True,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2,drivable_only
74355,b93fce12501d5e73,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
74397,b96037b731d6538d,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
74443,b97a52c873c15938,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0,2,drivable_only
74448,b97edc29f3ab5fae,True,0.5,1.0,1.0,0.0,1.0,1.0,0.2916666666666667,2,collision_only
74469,b98ae9745f255811,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
74517,b9a7ef425d475429,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
74923,bab73ec1d5665f1b,True,0.5,1.0,0.9494463741661188,0.0,1.0,1.0,0.281134661284608,2,collision_only
75007,baeb055d98605c9f,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
75233,bb83349272525237,True,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2,drivable_only
75260,bb98146a9f1b5c5a,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
75325,bbc61a20e3635b7f,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
75347,bbd6243eaf885a34,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
75483,bc2a9769aae351a5,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
75560,bc526e57e51a5ea6,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
75653,bc8b1e06aca55794,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
75835,bd013234955458f8,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
75875,bd1a587276f3597f,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
75940,bd41611f25155d0b,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
76214,bdf7ed6d34b8585f,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0,2,drivable_only
76445,be8ff7dc8f18512c,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
76877,bf8d18d8422b5dc0,True,0.5,1.0,0.6560121515519712,0.0,1.0,1.0,0.2200025315733273,2,collision_only
77056,c0022a6661b15f52,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
77094,c018f32c5de959b3,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
77166,c045fcdaeca5525f,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
77208,c0671dca6d7e5c87,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
77227,c06fd5ffa62f537f,True,0.0,0.0,0.0,0.0,1.0,0.5,0.0,2,both
77246,c07b74469f425799,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
77309,c0a1b812e095547d,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
77575,c1381fbccb87508c,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
77632,c157c3af259055ba,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
77772,c1aeaad0dcc75638,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3,drivable_only
77848,c1e2c012e7f95874,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0,3,drivable_only
77894,c1fe614e98555438,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
78119,c283627f1e285f10,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
78165,c2a500fd93ca52c0,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
78180,c2ad35e2a504561a,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
78215,c2be8ca7c7745ccb,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
78302,c2f07eecb3b95c01,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
78394,c32c66c77cf05abb,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0,3,drivable_only
78401,c32f105ff2ec5c23,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
78780,c408a323473f50d5,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
78815,c4220658d3095647,True,0.5,1.0,0.4215591833748671,0.0,1.0,1.0,0.1711581632030973,3,collision_only
79164,c4f8bd7c17095093,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
79170,c4fbd9ac7ee85025,True,0.5,0.0,0.0,0.0,1.0,0.5,0.0,3,both
79220,c51a58bac81d55b9,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
79235,c522acb2189f56e5,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
79294,c54c445958385cdb,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
79554,c5eb431ca57659dc,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
79658,c62eb981570d5283,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
79690,c640fb160abe5235,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3,drivable_only
79822,c69ac6e711cb5946,True,0.5,1.0,0.5156549258291663,0.0,1.0,0.5,0.1907614428810763,3,collision_only
79871,c6b3ca98f1cf5509,True,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,collision_only
79939,c6e19696876c5796,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
80022,c71e61050c765b71,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
80035,c7295e1f49965f37,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3,drivable_only
80314,c7d459671d6a566f,True,0.5,1.0,1.0,0.0,1.0,1.0,0.2916666666666667,3,collision_only
80480,c839df573acb5c23,True,0.5,1.0,0.6438589113123814,0.0,1.0,1.0,0.2174706065234128,3,collision_only
80699,c8c44f53498e53b6,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
80810,c911e7da23715017,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
80833,c91da44af7cb5c14,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
80988,c9882f1001f652be,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
81230,ca191ddec61e5d38,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
81234,ca1bf120ab8d5259,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
81245,ca239aca3d1b5f6d,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
81328,ca59965071a55942,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
81341,ca627a01228a51ce,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
81420,ca901d55eac15a4e,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3,drivable_only
81432,ca956410f2ea5463,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
81510,cac8e5bf28925e67,True,0.5,1.0,0.3508975027982243,0.0,1.0,1.0,0.15643697974963,3,collision_only
81582,caf6225e2a0e5276,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
81611,cb0a6569ac425157,True,0.5,1.0,1.0,0.0,1.0,1.0,0.2916666666666667,3,collision_only
81913,cbcd84d1407658c6,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
81974,cbf10d8f7d5f56ab,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
81978,cbf32a1f47d25c1f,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
82152,cc5968f8dde550c9,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0,3,drivable_only
82164,cc66a3b671d650ff,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
82190,cc7b06bf66bf5694,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
82217,cc8f2a0c920750ad,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
82228,cc9688589a6b58c4,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
82275,ccb368a3fb72584d,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
82279,ccb5b947cf86559b,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
82390,ccfaab31bbf55c05,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
82468,cd2d260bbb0550d6,True,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3,drivable_only
82567,cd6dd5bc14d75fd1,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
82643,cda3ff45ee3959b3,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
82741,cdd726eff12c5ab4,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3,drivable_only
82792,cdf48555b6dd5f0d,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
82820,ce0250aa205950d7,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
82952,ce5c18417a3f5725,True,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3,collision_only
82954,ce5e075e4a6f594b,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
82967,ce672357be79534b,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
82991,ce77b43cf371541d,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
83075,cea8340abdbd520e,True,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,drivable_only
83384,cf6fd10208b65acb,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
83859,d0b1b9a4c3e55685,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
83862,d0b37409c1a55f42,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
83904,d0d181aa75de559c,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
83964,d0f84fd8cbf15293,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
83980,d1044b86a00556b3,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
83983,d104a393e6e5528d,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
84466,d229e39ba3485fc7,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
84537,d256247bfcbb51af,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
84588,d27395410c505d9a,True,0.5,1.0,0.4139352268046526,0.0,1.0,1.0,0.1695698389176359,3,collision_only
84637,d298969eebae5a29,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
84642,d29d5cbcbc3c57ae,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0,3,drivable_only
84782,d2f112fd1ff856e6,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
84811,d3045b26f4495917,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3,drivable_only
84835,d31adcea9f8d51af,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
84953,d36e1b7ed8a650c3,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
84969,d3746775a1e45d2a,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
85037,d3999b5b15a357db,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
85176,d3fa2fdbf7685c9e,True,0.5,1.0,0.51793349086181,0.0,1.0,1.0,0.1912361439295437,3,collision_only
85221,d40aed5d168c5837,True,0.5,1.0,0.5013829330350595,0.0,1.0,1.0,0.1877881110489707,3,collision_only
85434,d4952c7109ef5769,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
85829,d574323563075cf5,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
85864,d590c141abfc5079,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
85983,d5d5c4c16f6d50a2,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
85988,d5d9c94451bd5e44,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
86008,d5e30282b3cc5326,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
86073,d6090ad6588b55d9,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
86187,d659e6b29ee65ab7,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
86204,d665271c585b5872,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
86242,d67dffd90cdf5681,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
86313,d6a9185f68d95c95,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
86376,d6d6df205b865439,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
86422,d6ecca1b6bc25633,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
86429,d6f1618c9df754e1,True,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3,drivable_only
86547,d73a3c990710546b,True,0.5,0.0,0.0,0.0,1.0,0.0,0.0,3,both
86741,d7b4825ab8875a05,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
86764,d7c09739d8ef548d,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
86778,d7cc64b784a95378,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
86779,d7cc80c2b247522c,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
86790,d7d3278cb95b53dd,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
86812,d7e3d874736858db,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
86961,d842b0bddf335eb0,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
87014,d867d3893cf05dc3,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
87130,d8b5107ffc9855ee,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
87217,d8ea816b0cba507d,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
87259,d900ccd055e35a02,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
87331,d92e99a12ff95026,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
87373,d94da4ec13775d4d,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
87443,d976b2a3db2854c6,True,0.5,1.0,1.0,0.0,1.0,1.0,0.2916666666666667,3,collision_only
87489,d9939a63f1975568,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
87548,d9b3aa8129425fb2,True,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,collision_only
87731,da301b79e44a554f,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
88191,db43dcfbaa7d5d28,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
88327,db9cfb799b93585c,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
88335,dba090be25ce5c91,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
88402,dbcfd061dd985589,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
88413,dbd7d44013fa5a49,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
88628,dc5adf1f1c2e5567,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
88630,dc5d48591a565e58,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
88750,dcb400c4ee43560b,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
88862,dceb82cb01ec56a6,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
88943,dd21dee9f84d57e3,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
89192,ddc0e384381a5cee,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
89238,ddd91febdcae500b,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
89449,de5a3393795050bb,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
89506,de83955f85ca5f04,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
89578,dea69276c9565119,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
89619,debf4393c528538b,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
89628,dec50f0a17e3513d,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3,drivable_only
89709,df0246175095564c,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
89763,df2269ecf465530a,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
89831,df4ca292cab95448,True,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3,drivable_only
89856,df61a7ed2a335e0c,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,both
89954,df98d316a00252ee,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
90022,dfc2ff931a31561b,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
90148,e0102b44f3d45baa,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
90154,e01613af95a15cb5,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
90287,e0683d2c6d6b59f9,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
90304,e071540349dc57ef,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
90327,e07dd506081d5425,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
90333,e080dad0b78150df,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
90394,e0a97ddfd54850b0,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
90398,e0ab4835126753d1,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3,drivable_only
90429,e0bc3014bbaa54d9,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
90721,e16f0fa0755f54a6,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
90837,e1b00d613113585a,True,0.5,1.0,1.0,0.0,1.0,1.0,0.2916666666666667,3,collision_only
90845,e1b1b93ce53f5cb8,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
90864,e1be7ed459c25ec1,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
90901,e1d4cac6163c549e,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
91107,e24e68bd02a8588a,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
91227,e29894603c925113,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
91234,e29cbe15b1085c4c,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
91235,e2a03abdcfb35871,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
91470,e32fe4977eb45ba7,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
91481,e334ce7b333052d4,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
91547,e35eeea8d5b6538f,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
91566,e36d94da54be588b,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
91568,e370a97297d55693,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
91578,e37a436765375056,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
