,token,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score,rank
8724,b7f26baef02d54ea,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8725,b7febc4ae909501b,True,1.0,1.0,0.6653141071376601,1.0,1.0,1.0,0.8605475446406917,1
8726,b805c900794c53f5,True,1.0,1.0,0.7556600636646508,1.0,1.0,1.0,0.8981916931936045,1
8727,b80d3fb49fc858d1,True,1.0,1.0,0.8563746990604972,1.0,1.0,1.0,0.9401561246085405,1
8728,b8104b69b2d9509b,True,1.0,1.0,0.8146609035477925,1.0,1.0,1.0,0.9227753764782469,1
8729,b814c5b773165d87,True,1.0,1.0,0.7804360775641545,1.0,1.0,1.0,0.9085150323183977,1
8730,b81c602d68a25e90,True,1.0,1.0,0.8799711387017644,1.0,1.0,1.0,0.9499879744590686,1
8731,b81d52bf71365207,True,1.0,1.0,0.8311982886762908,1.0,1.0,1.0,0.929665953615121,1
8732,b821203c112455cb,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8733,b826ee4aedc95b0c,True,1.0,1.0,0.8266231959726882,1.0,1.0,1.0,0.9277596649886201,1
8734,b8314864431a5665,True,1.0,1.0,0.7508339337595337,1.0,1.0,1.0,0.8961808057331391,1
8735,b83ed953a4105ddc,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8736,b83f5bd6726e5996,True,1.0,1.0,0.8961706161208695,1.0,1.0,1.0,0.956737756717029,1
8737,b84056c4268153fb,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,1
8738,b841de24ffcb5c87,True,1.0,1.0,0.8754547045511307,1.0,1.0,1.0,0.9481061268963046,1
8739,b8434dfe0fbf56f0,True,1.0,1.0,0.9457344278941154,1.0,1.0,1.0,0.9773893449558814,1
8740,b845e97a49a75cd0,True,1.0,1.0,0.854596905394058,1.0,1.0,1.0,0.9394153772475242,1
8741,b84c079a32635d34,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8742,b8554777b68750e7,True,1.0,1.0,0.7117304582605886,1.0,1.0,1.0,0.8798876909419119,1
8743,b85f00b0919a5180,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
8744,b8603fa264b25b80,True,1.0,1.0,0.9045414215205271,1.0,1.0,1.0,0.9602255923002195,1
8745,b86152f6ab29580e,True,1.0,1.0,0.7730244659563924,1.0,1.0,1.0,0.9054268608151634,1
8746,b867b28707205c0b,True,1.0,1.0,0.8043589202669846,1.0,1.0,1.0,0.918482883444577,1
8747,b868adf3ec2e56a5,True,1.0,1.0,0.7187675441444801,1.0,1.0,1.0,0.8828198100602002,1
8748,b86c171d4a9d51e3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8749,b86df9a9f50e525a,True,1.0,1.0,0.6426782375158004,1.0,1.0,1.0,0.8511159322982502,1
8750,b874be1fb9885c0e,True,1.0,1.0,0.8070972705040566,1.0,1.0,1.0,0.9196238627100236,1
8751,b87b792b9a025344,True,1.0,1.0,0.7012818315657968,1.0,1.0,1.0,0.8755340964857486,1
8752,b87c15c9f6cf54eb,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
8753,b87e9553091a5216,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8754,b87ed2985e545397,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8755,b8873bb7c3f35d15,True,1.0,1.0,0.8868593377035451,1.0,1.0,1.0,0.9528580573764772,1
8756,b88e5601e3055bd8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8757,b890de4c4ff65ddb,True,1.0,1.0,0.6913484453416463,1.0,1.0,1.0,0.8713951855590193,1
8758,b894f0e8e2875363,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8759,b899b71cf6c95ff2,True,1.0,1.0,0.8763640007066158,1.0,1.0,1.0,0.9484850002944233,1
8760,b8a1d133723f5897,True,1.0,1.0,0.7765787987605725,1.0,1.0,0.0,0.9069078328169052,1
8761,b8acb965678c5953,True,1.0,1.0,0.863101194588474,1.0,1.0,1.0,0.9429588310785308,1
8762,b8b3f457e7ac5382,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8763,b8b9e355618b58cd,True,1.0,1.0,0.8924493731166447,1.0,1.0,1.0,0.9551872387986019,1
8764,b8baf3c807cd50b4,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1
8765,b8bd18a1ccf45918,True,1.0,1.0,0.8792223641224319,1.0,1.0,1.0,0.9496759850510132,1
8766,b8ca1857a0f75fb4,True,1.0,1.0,0.6102791103218382,1.0,1.0,1.0,0.8376162959674326,1
8767,b8cc094c43575a31,True,1.0,1.0,0.8894550260583692,1.0,1.0,1.0,0.9539395941909872,1
8768,b8cf57333fc65efe,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
8769,b8d114f0304d5f87,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8770,b8d2227c06a351e4,True,1.0,1.0,0.6849522104714079,1.0,1.0,1.0,0.86873008769642,1
8771,b8d4a8d9b16859d4,True,1.0,1.0,0.8868808607612035,1.0,1.0,1.0,0.9528670253171682,1
8772,b8de09ba44a054df,True,1.0,1.0,0.8966342716864388,1.0,1.0,1.0,0.9569309465360162,1
8773,b8de9baf9a155a1b,True,1.0,1.0,0.7954636939330658,1.0,1.0,1.0,0.9147765391387774,1
8774,b8deacee10515f02,True,1.0,1.0,0.8076179348507977,1.0,1.0,1.0,0.9198408061878324,1
8775,b8e377d0f7b95014,True,1.0,1.0,0.9111083057177104,1.0,1.0,1.0,0.962961794049046,1
8776,b8f2f60346035cb0,True,1.0,1.0,0.8919381565044654,1.0,1.0,1.0,0.9549742318768605,1
8777,b90086e468f05378,True,1.0,1.0,0.8483330875094823,1.0,1.0,1.0,0.9368054531289509,1
8778,b9013028b5d45eee,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8779,b9148aabf55250e9,True,1.0,1.0,0.7206452679543757,1.0,1.0,1.0,0.8836021949809899,1
8780,b9182baaae3b5ab2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8781,b91aab23acc957c5,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
8782,b91f8a685d7457c4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8783,b9238f564f875dfc,True,1.0,1.0,0.9404459009446521,1.0,1.0,0.0,0.9751857920602717,1
8784,b92aaa468aa25958,True,1.0,1.0,0.8526128416886013,1.0,1.0,1.0,0.9385886840369172,1
8785,b92ea560ae10562b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8786,b930ed8abf2b5e8d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8787,b93262812f855475,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8788,b934233d0ea6536b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8789,b937ec3b9c845118,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
8790,b9400f20792f5936,True,1.0,1.0,0.9537432065827539,1.0,1.0,1.0,0.9807263360761475,1
8791,b94c811448e75d1c,True,1.0,1.0,0.9775823291021005,1.0,1.0,1.0,0.9906593037925419,1
8792,b94fd2088a4f5688,True,1.0,1.0,0.9186714251122932,1.0,1.0,1.0,0.9661130937967889,1
8793,b958e6967993560f,True,1.0,1.0,0.7452738310426194,1.0,1.0,1.0,0.893864096267758,1
8794,b95ff3bc9cf45e47,True,1.0,1.0,0.7984473581201559,1.0,1.0,1.0,0.916019732550065,1
8795,b961186653e45dc2,True,1.0,1.0,0.8718248116563752,1.0,1.0,1.0,0.9465936715234896,1
8796,b962399e13f35965,True,1.0,1.0,0.7583732518744878,1.0,1.0,1.0,0.8993221882810366,1
8797,b9633d9afd4356a8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8798,b966c10ea361593f,True,1.0,1.0,0.5529215059695904,1.0,1.0,0.5,0.813717294153996,1
8799,b96dd2fae674571c,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
8800,b96ea08d168f5a3d,True,1.0,1.0,0.7752311279172254,1.0,1.0,1.0,0.9063463032988439,1
8801,b97a9b788ef8540c,True,1.0,1.0,0.8991109660938434,1.0,1.0,1.0,0.9579629025391014,1
8802,b989e46aae3a5332,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8803,b98d8c3330625df2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8804,b999dd3826b058a7,True,1.0,1.0,0.7194921413377804,1.0,1.0,1.0,0.8831217255574085,1
8805,b99d20a078a958b9,True,1.0,1.0,0.855967427478765,1.0,1.0,1.0,0.9399864281161521,1
8806,b9a8107ff09d5961,True,1.0,1.0,0.8016670793290007,1.0,1.0,1.0,0.9173612830537503,1
8807,b9aa102f4d7b5751,True,1.0,1.0,0.8944373643402127,1.0,1.0,1.0,0.9560155684750886,1
8808,b9c124bdb19956b7,True,1.0,1.0,0.8889662303050181,1.0,1.0,1.0,0.9537359292937575,1
8809,b9c8a72571a85792,True,1.0,1.0,0.9052793194825035,1.0,1.0,1.0,0.9605330497843765,1
8810,b9d14f59883a5496,True,1.0,1.0,0.8003415595602702,1.0,1.0,1.0,0.9168089831501126,1
8811,b9d45c43c2fd5165,True,1.0,1.0,0.9254149019389586,1.0,1.0,1.0,0.9689228758078995,1
8812,b9db0f40e33853b3,True,1.0,1.0,0.7765306969084047,1.0,1.0,1.0,0.906887790378502,1
8813,b9ddc4b10ef751a5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8814,b9e254f3d4a75454,True,1.0,1.0,0.7947667651772252,1.0,1.0,1.0,0.9144861521571772,1
8815,b9e5b11ac3745f8c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8816,b9e84e372b3958ac,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,1
8817,b9ef517f054450b7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8818,b9f3b69b160e5ad0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8819,b9f4efacc7695435,True,1.0,1.0,0.9020976382057416,1.0,1.0,1.0,0.9592073492523924,1
8820,ba02d873678c5cf9,True,1.0,1.0,0.9853653415577197,1.0,1.0,1.0,0.99390222564905,1
8821,ba09d23c78b95a66,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
8822,ba0dffc45509514e,True,1.0,1.0,0.6830024070469077,1.0,1.0,1.0,0.8679176696028783,1
8823,ba13a6004a0c5f8d,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
8824,ba190b181dc85a2b,True,1.0,1.0,0.8241226814394561,1.0,1.0,1.0,0.9267177839331068,1
8825,ba2973ad6189568b,True,1.0,1.0,0.9298313857536292,1.0,1.0,1.0,0.9707630773973456,1
8826,ba2ebab05dfd523e,True,1.0,1.0,0.9150941825710713,1.0,1.0,1.0,0.9646225760712798,1
8827,ba3833aabbb85e7b,True,1.0,1.0,0.9647876094143952,1.0,1.0,1.0,0.9853281705893314,1
8828,ba392de83daf5bf3,True,1.0,1.0,0.8648285969480553,1.0,1.0,1.0,0.9436785820616898,1
8829,ba3cdbcd0c3f5e49,True,1.0,1.0,0.7554169511392338,1.0,1.0,1.0,0.8980903963080141,1
8830,ba40b386e9cd5e73,True,1.0,1.0,0.7787881887954103,1.0,1.0,1.0,0.9078284119980876,1
8831,ba4d9a1f0ac15364,True,1.0,1.0,0.7251921335598556,1.0,1.0,1.0,0.8854967223166065,1
8832,ba58a70fcf8e5c64,True,1.0,1.0,0.6058352627917627,1.0,1.0,1.0,0.8357646928299012,1
8833,ba6136583b6254e2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8834,ba62104a517e5a9b,True,1.0,1.0,0.8728382286891203,1.0,1.0,1.0,0.9470159286204668,1
8835,ba63a9cd4e3f5129,True,1.0,1.0,0.8902268633537164,1.0,1.0,1.0,0.9542611930640484,1
8836,ba69be06341d5b2b,True,1.0,1.0,0.9904564800144117,1.0,1.0,1.0,0.9960235333393381,1
8837,ba69db6d6eb15ceb,True,1.0,1.0,0.5084251942226033,1.0,1.0,1.0,0.795177164259418,1
8838,ba72861df9725061,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8839,ba7553f511f653b3,True,1.0,1.0,0.5940981265844917,1.0,1.0,1.0,0.8308742194102049,1
8840,ba7d6b30a3a15384,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
8841,ba7da1b0100054f4,True,1.0,1.0,0.8377139260221114,1.0,1.0,1.0,0.9323808025092131,1
8842,ba82b67601605dd3,True,1.0,1.0,0.9495414553977675,1.0,1.0,1.0,0.9789756064157364,1
8843,ba83a36f96af5ceb,True,1.0,1.0,0.8511330059712037,1.0,1.0,1.0,0.9379720858213348,1
8844,ba84537a483f508a,True,1.0,1.0,0.7753319670316288,1.0,1.0,1.0,0.906388319596512,1
8845,ba8688a796b55984,True,1.0,1.0,0.9712003061844918,1.0,1.0,1.0,0.9880001275768716,1
8846,ba86ae71bc105215,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8847,ba86b1fc40075e26,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8848,ba8af38306035c11,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8849,ba8dead3eb765a14,True,1.0,1.0,0.9875249509068647,1.0,1.0,1.0,0.9948020628778602,1
8850,ba8e8393326d5652,True,1.0,1.0,0.9682871709565347,1.0,1.0,1.0,0.9867863212318895,1
8851,ba8f7c5757365a36,True,1.0,1.0,0.9756465193249518,1.0,1.0,1.0,0.9898527163853966,1
8852,ba9d1824bc8c5e7d,True,1.0,1.0,0.8067410419224555,1.0,1.0,1.0,0.9194754341343566,1
8853,ba9ec722d0e05e2c,True,1.0,1.0,0.8652585980839544,1.0,1.0,1.0,0.9438577492016478,1
8854,baa0c0c3397d5ed5,True,1.0,1.0,0.9124591011023209,1.0,1.0,1.0,0.9635246254593004,1
8855,babd01c3694d5e18,True,1.0,1.0,0.8777638230954857,1.0,1.0,1.0,0.949068259623119,1
8856,bacbab3d771e59fd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8857,badd4b6320d05d87,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8858,bae48b8677205cad,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8859,bae779013dfe5537,True,1.0,1.0,0.6382903040596323,1.0,1.0,1.0,0.8492876266915134,1
8860,bae8f15e2e5b5328,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,1
8861,baeb667505f850af,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,1
8862,baef20f6b33e594e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8863,baf0c6e99bec57db,True,1.0,1.0,0.8387534946834484,1.0,1.0,1.0,0.9328139561181036,1
8864,baf11c6f018d56f9,True,1.0,1.0,0.8375576412218081,1.0,1.0,1.0,0.93231568384242,1
8865,baf1301534ea54d6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8866,baf744a3114f50d5,True,1.0,1.0,0.7629133652251463,1.0,1.0,1.0,0.9012139021771443,1
8867,baff37ac37675490,True,1.0,1.0,0.9172100354779115,1.0,1.0,1.0,0.9655041814491298,1
8868,baff5b48a5c056ec,True,1.0,1.0,0.7890817837221149,1.0,1.0,0.5,0.9121174098842145,1
8869,bb0d850edd125bbe,True,1.0,1.0,0.7432394227661512,1.0,1.0,1.0,0.8930164261525629,1
8870,bb0e1af8651d525b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8871,bb1650a0e72e5b7d,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
8872,bb22d36aec8e53df,True,1.0,1.0,0.749881014099264,1.0,1.0,1.0,0.8957837558746933,1
8873,bb249c2d0c8a568c,True,1.0,1.0,0.943153132236221,1.0,1.0,1.0,0.9763138050984255,1
8874,bb25cbb49f9157ae,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8875,bb2645c10ec25a6b,True,1.0,1.0,0.8452546726117756,1.0,1.0,1.0,0.9355227802549065,1
8876,bb30019d8f645e62,True,1.0,1.0,0.8604661171722323,1.0,1.0,1.0,0.9418608821550968,1
8877,bb3926e0e90c5657,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8878,bb4ca2b147d35b62,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8879,bb4f37403cea5b0e,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
8880,bb57439423df56c7,True,1.0,1.0,0.7888824227326444,1.0,1.0,1.0,0.9120343428052685,1
8881,bb5b44d240945ed0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8882,bb6cb09beb1e5e3f,True,1.0,1.0,0.9894879261637068,1.0,1.0,1.0,0.9956199692348778,1
8883,bb6cf07ad4a350f6,True,1.0,1.0,0.7467251682476103,1.0,1.0,1.0,0.894468820103171,1
8884,bb73caa6692856bf,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8885,bb74197177cb51b0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8886,bb783ab5850c5ee2,True,1.0,1.0,0.8032517553712005,1.0,1.0,1.0,0.9180215647380002,1
8887,bb7aca330b2c5ac2,True,1.0,1.0,0.976312732910489,1.0,1.0,1.0,0.9901303053793704,1
8888,bb8497b5cf575e3a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8889,bb85e87e90ae52ec,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1
8890,bb870b710b7a53e8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8891,bb89143f371a53b5,True,1.0,1.0,0.9617890100919813,1.0,1.0,1.0,0.9840787542049921,1
8892,bb9c441a4c2b5791,True,1.0,1.0,0.9603014948564343,1.0,1.0,1.0,0.983458956190181,1
8893,bba5d587cab25dfa,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
8894,bbb2fd3f27635227,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
8895,bbb5018d017754d0,True,1.0,1.0,0.9628409329455044,1.0,1.0,1.0,0.9845170553939603,1
8896,bbb7e4525bd05d3d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8897,bbc1735031c25ff7,True,1.0,1.0,0.6424258145886462,1.0,1.0,1.0,0.8510107560786025,1
8898,bbc8e4799fe85548,True,1.0,1.0,0.8604191820744898,1.0,1.0,1.0,0.9418413258643707,1
8899,bbc93f086726531e,True,1.0,1.0,0.9711510554092987,1.0,1.0,1.0,0.9879796064205412,1
8900,bbd5fbbe6cbb5a6f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8901,bbd85b27fa465894,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,1
8902,bbde51f27b4455c2,True,1.0,1.0,0.665957903592945,1.0,1.0,1.0,0.8608157931637271,1
8903,bbf8fd8a87565e05,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8904,bc089c23e7f95250,True,1.0,1.0,0.9266919794766327,1.0,1.0,1.0,0.9694549914485969,1
8905,bc12361c48f15f75,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8906,bc1489ef42185fa1,True,1.0,1.0,0.6186204480024574,1.0,1.0,1.0,0.8410918533343573,1
8907,bc1a3b9fa4ca5000,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8908,bc1b30ec654c5d78,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8909,bc2314763cfc545d,True,1.0,1.0,0.8301713478125078,1.0,1.0,1.0,0.929238061588545,1
8910,bc23c66181b15e25,True,1.0,1.0,0.9285338191275176,1.0,1.0,1.0,0.9702224246364657,1
8911,bc2532765f5a5262,True,1.0,1.0,0.8901342591488863,1.0,1.0,1.0,0.9542226079787026,1
8912,bc253d8424935910,True,1.0,1.0,0.8680900421950892,1.0,1.0,1.0,0.9450375175812872,1
8913,bc281591c2165d73,True,1.0,1.0,0.77812567270052,1.0,1.0,1.0,0.9075523636252166,1
8914,bc2fe3314b345c63,True,1.0,1.0,0.7062859902661655,1.0,1.0,1.0,0.8776191626109022,1
8915,bc388668c6285884,True,1.0,1.0,0.9037304459470681,1.0,1.0,1.0,0.9598876858112785,1
8916,bc3d973c3543556c,True,1.0,1.0,0.8131282470752177,1.0,1.0,1.0,0.922136769614674,1
8917,bc427a4503535af2,True,1.0,1.0,0.9830565015946483,1.0,1.0,1.0,0.9929402089977701,1
8918,bc42935ebf1854f6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8919,bc551b5cc30b5ef5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8920,bc60aa8501245df7,True,1.0,1.0,0.9247944368473351,1.0,1.0,1.0,0.9686643486863896,1
8921,bc63d7f1ab7759ee,True,1.0,1.0,0.8699762623883263,1.0,1.0,1.0,0.9458234426618026,1
8922,bc667a4fc0f454d7,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
8923,bc68d211a62d5c19,True,1.0,1.0,0.9681413995058351,1.0,1.0,1.0,0.9867255831274312,1
8924,bc692afe313d50ee,True,1.0,1.0,0.7270100085114711,1.0,1.0,1.0,0.886254170213113,1
8925,bc73190196b358f6,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
8926,bc7ae4f9eced56c9,True,1.0,1.0,0.9007592924281754,1.0,1.0,1.0,0.9586497051784063,1
8927,bc842040229c5e52,True,1.0,1.0,0.884092278503106,1.0,1.0,1.0,0.9517051160429609,1
8928,bc85f0c7a2305ef5,True,1.0,1.0,0.8924466155816382,1.0,1.0,1.0,0.9551860898256826,1
8929,bc88b69c56ec5a0f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8930,bc8aad9d72385289,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8931,bc8d053770cf5449,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8932,bc8d49758c6b5612,True,1.0,1.0,0.7582117101778542,1.0,1.0,1.0,0.8992548792407726,1
8933,bc91cb648d525c6c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8934,bc93e095f13c54b2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8935,bc949c2045ca5537,True,1.0,1.0,0.8234019007910077,1.0,1.0,1.0,0.9264174586629199,1
8936,bc958ef21282524c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8937,bc9bc971088c5df6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8938,bca002ce93bd5997,True,1.0,1.0,0.995562693314386,1.0,1.0,1.0,0.9981511222143276,1
8939,bca16f667139563e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8940,bca2f135ebf4542c,True,1.0,1.0,0.6129375544743603,1.0,1.0,1.0,0.8387239810309834,1
8941,bca4325362c35dbd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8942,bcac47f590d854a7,True,1.0,1.0,0.9686768353180241,1.0,1.0,1.0,0.98694868138251,1
8943,bcb48691833d5afe,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8944,bcbe67b78b825aec,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8945,bcc370e566845fc6,True,1.0,1.0,0.9789502440029388,0.0,1.0,1.0,0.5745626016678912,1
8946,bcc94c5142785550,True,1.0,1.0,0.7789524795667825,1.0,1.0,0.5,0.9078968664861593,1
8947,bcccfa73a6845d11,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8948,bcd26bf1bf055164,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8949,bcd38d9246695d74,True,1.0,1.0,0.9268855849316027,1.0,1.0,1.0,0.9695356603881677,1
8950,bcdaa4a47f925ebb,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8951,bcdf72879fff5ab1,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
8952,bce567be125d523e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8953,bcea19eeb57f5cfa,True,1.0,1.0,0.7472711482398816,1.0,1.0,1.0,0.8946963117666172,1
8954,bcf2a79dad3f56f2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8955,bcf76bb937d35be9,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8956,bcf787cdb66453f0,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,1
8957,bcf92cdb596a5fa2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8958,bd06d301fe645a28,True,1.0,1.0,0.8948812477413514,1.0,1.0,1.0,0.9562005198922297,1
8959,bd09fe587b1a59e3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8960,bd0dd422fbc152e5,True,1.0,1.0,0.8292723545284478,1.0,1.0,1.0,0.9288634810535199,1
8961,bd0f9349cc1053a3,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
8962,bd1e37aab1c7530f,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
8963,bd218550d4d35e5c,True,1.0,1.0,0.888411100055783,1.0,1.0,1.0,0.953504625023243,1
8964,bd2591ae189c5a38,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8965,bd28f12ef0295020,True,1.0,1.0,0.6429514948466926,1.0,1.0,1.0,0.8512297895194552,1
8966,bd2b1a4530a1538b,True,1.0,1.0,0.9889108659874162,1.0,1.0,1.0,0.9953795274947567,1
8967,bd3312be2419553c,True,1.0,1.0,0.8975675357508224,1.0,1.0,1.0,0.9573198065628427,1
8968,bd35995b3dcb53e8,True,1.0,1.0,0.8252290589848619,1.0,1.0,1.0,0.9271787745770258,1
8969,bd377bbe5b695df0,True,1.0,1.0,0.7770223179755126,1.0,1.0,1.0,0.907092632489797,1
8970,bd3e71c7666156ee,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
8971,bd4adf326a205d51,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8972,bd4be260be50516f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8973,bd4dac2ccde55c08,True,1.0,1.0,0.8359839411141502,1.0,1.0,1.0,0.9316599754642292,1
8974,bd4dcb8371d85f1d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8975,bd5e1c226cca5d3e,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
8976,bd5f0b15f9a65bf1,True,1.0,1.0,0.9051365918378116,1.0,1.0,1.0,0.9604735799324216,1
8977,bd646d9caaef57d8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8978,bd6d1d10391854e0,True,1.0,1.0,0.8844998296228455,1.0,1.0,1.0,0.9518749290095189,1
8979,bd6d465e3fe95e7c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8980,bd70654aee0f54a6,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0,1
8981,bd7154fc2b1f548b,True,1.0,1.0,0.9221702920700019,1.0,1.0,1.0,0.9675709550291675,1
8982,bd76dffbe3065854,True,1.0,1.0,0.683571877047257,1.0,1.0,1.0,0.8681549487696903,1
8983,bd77aab92bda5261,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8984,bd957829755e50cb,True,1.0,1.0,0.7030968970857754,1.0,1.0,1.0,0.8762903737857397,1
8985,bd9abb7104dc5408,True,1.0,1.0,0.8061406195956046,1.0,1.0,1.0,0.9192252581648352,1
8986,bd9af5e4299b5fb6,True,1.0,1.0,0.838357363464864,1.0,1.0,1.0,0.9326489014436934,1
8987,bda5925fd37a5818,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
